10-26-2025 15:46:03 RAM 6595/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [7%@729,3%@729,5%@729,10%@729,1%@729,0%@729,2%@729,1%@729] GR3D_FREQ 8% cv0@59.468C cpu@62.406C iwlwifi_1@51C soc2@58.468C soc0@60.718C cv1@59.625C gpu@59C tj@63.406C soc1@63.406C cv2@59.562C VDD_IN 7644mW/8034mW VDD_CPU_GPU_CV 1130mW/1407mW VDD_SOC 2705mW/2732mW
10-26-2025 15:46:04 RAM 6597/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@1984,2%@1984,1%@1984,11%@1984,2%@729,0%@729,1%@729,1%@729] GR3D_FREQ 7% cv0@59.468C cpu@62.093C iwlwifi_1@51C soc2@58.437C soc0@60.781C cv1@59.437C gpu@58.968C tj@63.468C soc1@63.468C cv2@59.406C VDD_IN 7604mW/8027mW VDD_CPU_GPU_CV 1090mW/1402mW VDD_SOC 2705mW/2732mW
10-26-2025 15:46:05 RAM 6597/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@1984,4%@1984,4%@1984,11%@1984,3%@729,7%@729,3%@729,3%@729] GR3D_FREQ 8% cv0@59.593C cpu@62.187C iwlwifi_1@51C soc2@58.468C soc0@60.781C cv1@59.531C gpu@59.156C tj@63.531C soc1@63.531C cv2@59.343C VDD_IN 7685mW/8021mW VDD_CPU_GPU_CV 1130mW/1397mW VDD_SOC 2705mW/2731mW
10-26-2025 15:46:06 RAM 6597/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [3%@1984,2%@1984,3%@1984,11%@1984,1%@729,1%@729,0%@729,2%@729] GR3D_FREQ 8% cv0@59.468C cpu@62.25C iwlwifi_1@51C soc2@58.406C soc0@60.875C cv1@59.625C gpu@59.218C tj@63.625C soc1@63.625C cv2@59.5C VDD_IN 7604mW/8014mW VDD_CPU_GPU_CV 1090mW/1392mW VDD_SOC 2705mW/2731mW
10-26-2025 15:46:07 RAM 6594/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [17%@1036,17%@1036,28%@1984,15%@1984,19%@729,11%@729,17%@729,19%@729] GR3D_FREQ 8% cv0@59.75C cpu@62.812C iwlwifi_1@51C soc2@58.593C soc0@60.656C cv1@59.531C gpu@59.156C tj@63.468C soc1@63.468C cv2@59.687C VDD_IN 8157mW/8016mW VDD_CPU_GPU_CV 1453mW/1393mW VDD_SOC 2746mW/2731mW
10-26-2025 15:46:08 RAM 6501/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@729,5%@1984,9%@1984,8%@1984,0%@729,6%@729,4%@729,6%@729] GR3D_FREQ 7% cv0@59.593C cpu@62.187C iwlwifi_1@51C soc2@58.468C soc0@60.75C cv1@59.562C gpu@58.968C tj@63.531C soc1@63.531C cv2@59.406C VDD_IN 7644mW/8010mW VDD_CPU_GPU_CV 1130mW/1388mW VDD_SOC 2705mW/2731mW
10-26-2025 15:46:09 RAM 6388/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@729,4%@729,10%@729,7%@729,8%@729,13%@729,15%@729,13%@729] GR3D_FREQ 7% cv0@59.406C cpu@62.281C iwlwifi_1@51C soc2@58.468C soc0@60.718C cv1@59.625C gpu@59.281C tj@63.656C soc1@63.656C cv2@59.406C VDD_IN 7766mW/8006mW VDD_CPU_GPU_CV 1211mW/1386mW VDD_SOC 2705mW/2730mW
10-26-2025 15:46:10 RAM 6388/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [3%@1984,6%@1984,1%@1984,11%@1984,1%@729,0%@729,1%@729,2%@729] GR3D_FREQ 7% cv0@59.437C cpu@62.375C iwlwifi_1@51C soc2@58.437C soc0@60.718C cv1@59.687C gpu@59.156C tj@63.375C soc1@63.375C cv2@59.468C VDD_IN 7644mW/8000mW VDD_CPU_GPU_CV 1090mW/1381mW VDD_SOC 2705mW/2730mW
10-26-2025 15:46:11 RAM 6389/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@729,7%@729,2%@729,12%@729,3%@729,2%@729,2%@729,2%@729] GR3D_FREQ 7% cv0@59.531C cpu@62.125C iwlwifi_1@51C soc2@58.468C soc0@60.656C cv1@59.437C gpu@58.968C tj@63.375C soc1@63.375C cv2@59.593C VDD_IN 7644mW/7995mW VDD_CPU_GPU_CV 1130mW/1377mW VDD_SOC 2705mW/2730mW
10-26-2025 15:46:12 RAM 6378/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [14%@1984,9%@1984,33%@1984,11%@1984,12%@729,10%@729,9%@729,10%@729] GR3D_FREQ 19% cv0@59.718C cpu@62.375C iwlwifi_1@51C soc2@58.593C soc0@60.812C cv1@59.656C gpu@59.062C tj@63.531C soc1@63.531C cv2@59.437C VDD_IN 8278mW/7999mW VDD_CPU_GPU_CV 1572mW/1380mW VDD_SOC 2746mW/2730mW
10-26-2025 15:46:13 RAM 6378/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [14%@1984,3%@1984,10%@1984,2%@1984,10%@729,2%@729,3%@729,8%@729] GR3D_FREQ 8% cv0@59.468C cpu@62.375C iwlwifi_1@51C soc2@58.343C soc0@60.875C cv1@59.593C gpu@59.281C tj@63.625C soc1@63.625C cv2@59.406C VDD_IN 7725mW/7995mW VDD_CPU_GPU_CV 1211mW/1377mW VDD_SOC 2705mW/2729mW
10-26-2025 15:46:14 RAM 6381/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [20%@729,2%@729,9%@729,9%@729,18%@729,5%@729,1%@729,2%@729] GR3D_FREQ 7% cv0@59.687C cpu@62.718C iwlwifi_1@51C soc2@58.593C soc0@60.656C cv1@59.718C gpu@59.406C tj@63.312C soc1@63.312C cv2@59.562C VDD_IN 8076mW/7996mW VDD_CPU_GPU_CV 1534mW/1380mW VDD_SOC 2705mW/2729mW
10-26-2025 15:46:15 RAM 6381/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@729,3%@729,17%@729,5%@1984,14%@729,3%@729,0%@729,12%@729] GR3D_FREQ 7% cv0@59.625C cpu@62.125C iwlwifi_1@51C soc2@58.531C soc0@60.656C cv1@59.562C gpu@59.343C tj@63.375C soc1@63.375C cv2@59.406C VDD_IN 7725mW/7992mW VDD_CPU_GPU_CV 1171mW/1377mW VDD_SOC 2705mW/2729mW
10-26-2025 15:46:17 RAM 6381/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@729,2%@729,3%@729,19%@729,15%@729,1%@729,1%@729,0%@729] GR3D_FREQ 13% cv0@59.687C cpu@62.187C iwlwifi_1@51C soc2@58.531C soc0@60.781C cv1@59.468C gpu@58.906C tj@63.5C soc1@63.5C cv2@59.375C VDD_IN 7563mW/7986mW VDD_CPU_GPU_CV 1090mW/1372mW VDD_SOC 2705mW/2728mW
10-26-2025 15:46:18 RAM 6373/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [16%@1984,9%@1984,8%@1984,23%@1984,14%@729,15%@729,10%@729,15%@729] GR3D_FREQ 7% cv0@59.656C cpu@62.656C iwlwifi_1@51C soc2@58.468C soc0@60.656C cv1@59.875C gpu@59.062C tj@63.25C soc1@63.25C cv2@59.468C VDD_IN 8399mW/7992mW VDD_CPU_GPU_CV 1653mW/1376mW VDD_SOC 2786mW/2729mW
10-26-2025 15:46:19 RAM 6373/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@1984,11%@1984,9%@1984,10%@1984,13%@729,1%@729,3%@729,1%@729] GR3D_FREQ 7% cv0@59.531C cpu@62.093C iwlwifi_1@51C soc2@58.468C soc0@60.656C cv1@59.531C gpu@59.343C tj@63.437C soc1@63.437C cv2@59.5C VDD_IN 7806mW/7989mW VDD_CPU_GPU_CV 1251mW/1375mW VDD_SOC 2705mW/2729mW
10-26-2025 15:46:20 RAM 6377/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [7%@1984,4%@1984,1%@1984,20%@1984,2%@729,3%@729,2%@729,12%@729] GR3D_FREQ 7% cv0@59.593C cpu@62.25C iwlwifi_1@51C soc2@58.437C soc0@60.75C cv1@59.5C gpu@59.437C tj@63.406C soc1@63.406C cv2@59.343C VDD_IN 7644mW/7984mW VDD_CPU_GPU_CV 1130mW/1371mW VDD_SOC 2705mW/2729mW
10-26-2025 15:46:21 RAM 6377/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@1984,6%@1984,8%@1984,15%@1984,2%@729,2%@729,6%@729,7%@729] GR3D_FREQ 7% cv0@59.406C cpu@62.375C iwlwifi_1@51C soc2@58.531C soc0@60.75C cv1@59.531C gpu@58.968C tj@63.531C soc1@63.531C cv2@59.375C VDD_IN 7644mW/7980mW VDD_CPU_GPU_CV 1130mW/1368mW VDD_SOC 2705mW/2728mW
10-26-2025 15:46:22 RAM 6377/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@729,2%@729,9%@729,20%@729,3%@729,6%@729,5%@729,3%@729] GR3D_FREQ 7% cv0@59.468C cpu@62.093C iwlwifi_1@51C soc2@58.468C soc0@60.656C cv1@59.656C gpu@59C tj@63.375C soc1@63.375C cv2@59.468C VDD_IN 7685mW/7976mW VDD_CPU_GPU_CV 1130mW/1365mW VDD_SOC 2705mW/2728mW
10-26-2025 15:46:23 RAM 6392/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@1984,5%@1984,43%@1984,7%@1984,6%@960,7%@960,5%@960,6%@960] GR3D_FREQ 8% cv0@60.125C cpu@62.531C iwlwifi_1@51C soc2@58.656C soc0@60.75C cv1@59.593C gpu@59.531C tj@63.375C soc1@63.375C cv2@59.281C VDD_IN 8440mW/7982mW VDD_CPU_GPU_CV 1693mW/1369mW VDD_SOC 2746mW/2728mW
10-26-2025 15:46:24 RAM 6384/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [30%@1984,12%@1984,6%@1984,10%@1984,5%@729,8%@729,6%@729,8%@729] GR3D_FREQ 10% cv0@59.625C cpu@62.25C iwlwifi_1@51C soc2@58.531C soc0@60.812C cv1@59.625C gpu@59.468C tj@63.437C soc1@63.437C cv2@59.343C VDD_IN 7806mW/7980mW VDD_CPU_GPU_CV 1251mW/1368mW VDD_SOC 2705mW/2728mW
10-26-2025 15:46:25 RAM 6386/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [11%@729,2%@729,17%@729,18%@729,9%@729,6%@729,3%@729,2%@729] GR3D_FREQ 7% cv0@59.406C cpu@62.187C iwlwifi_1@51C soc2@58.5C soc0@60.906C cv1@59.593C gpu@59.468C tj@63.656C soc1@63.656C cv2@59.406C VDD_IN 7685mW/7976mW VDD_CPU_GPU_CV 1171mW/1365mW VDD_SOC 2705mW/2728mW
10-26-2025 15:46:26 RAM 6386/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@806,10%@806,3%@806,18%@806,4%@729,5%@729,10%@729,2%@729] GR3D_FREQ 7% cv0@59.5C cpu@62.343C iwlwifi_1@51C soc2@58.437C soc0@60.562C cv1@59.437C gpu@58.937C tj@63.312C soc1@63.312C cv2@59.531C VDD_IN 7685mW/7972mW VDD_CPU_GPU_CV 1130mW/1362mW VDD_SOC 2705mW/2727mW
10-26-2025 15:46:27 RAM 6385/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [11%@729,14%@729,21%@729,4%@729,4%@729,13%@729,10%@729,14%@729] GR3D_FREQ 9% cv0@59.5C cpu@62.031C iwlwifi_1@51C soc2@58.437C soc0@60.656C cv1@59.468C gpu@59.093C tj@63.406C soc1@63.406C cv2@59.343C VDD_IN 7806mW/7970mW VDD_CPU_GPU_CV 1251mW/1361mW VDD_SOC 2705mW/2727mW
10-26-2025 15:46:28 RAM 6385/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [15%@1984,17%@1984,4%@1984,3%@1984,3%@729,2%@729,11%@729,3%@729] GR3D_FREQ 6% cv0@59.406C cpu@62.187C iwlwifi_1@51C soc2@58.5C soc0@60.812C cv1@59.531C gpu@59.031C tj@63.468C soc1@63.468C cv2@59.406C VDD_IN 7685mW/7966mW VDD_CPU_GPU_CV 1171mW/1358mW VDD_SOC 2705mW/2727mW
10-26-2025 15:46:29 RAM 6380/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [12%@1984,7%@1984,22%@1984,4%@1984,16%@729,12%@729,22%@729,14%@729] GR3D_FREQ 7% cv0@59.5C cpu@62.312C iwlwifi_1@51C soc2@58.468C soc0@60.906C cv1@59.687C gpu@59.062C tj@63.375C soc1@63.375C cv2@59.531C VDD_IN 7968mW/7966mW VDD_CPU_GPU_CV 1373mW/1358mW VDD_SOC 2746mW/2727mW
10-26-2025 15:46:30 RAM 6379/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@729,3%@729,21%@729,14%@729,2%@729,2%@729,3%@729,3%@729] GR3D_FREQ 7% cv0@59.468C cpu@62.531C iwlwifi_1@51C soc2@58.375C soc0@60.656C cv1@59.468C gpu@58.875C tj@63.375C soc1@63.375C cv2@59.5C VDD_IN 7685mW/7963mW VDD_CPU_GPU_CV 1130mW/1356mW VDD_SOC 2705mW/2727mW
10-26-2025 15:46:31 RAM 6379/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [12%@729,9%@729,2%@729,18%@729,1%@729,2%@729,1%@729,0%@729] GR3D_FREQ 7% cv0@59.718C cpu@62.062C iwlwifi_1@51C soc2@58.468C soc0@60.656C cv1@59.468C gpu@59.062C tj@63.5C soc1@63.5C cv2@59.281C VDD_IN 7644mW/7959mW VDD_CPU_GPU_CV 1130mW/1353mW VDD_SOC 2705mW/2726mW
10-26-2025 15:46:32 RAM 6380/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@729,13%@729,21%@729,3%@729,2%@729,5%@729,3%@729,3%@729] GR3D_FREQ 11% cv0@59.406C cpu@62.125C iwlwifi_1@51C soc2@58.5C soc0@60.687C cv1@59.562C gpu@59.031C tj@63.593C soc1@63.593C cv2@59.343C VDD_IN 7644mW/7955mW VDD_CPU_GPU_CV 1130mW/1350mW VDD_SOC 2705mW/2726mW
10-26-2025 15:46:33 RAM 6383/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@729,12%@729,31%@729,3%@729,2%@729,2%@729,0%@729,5%@729] GR3D_FREQ 15% cv0@59.406C cpu@62.312C iwlwifi_1@51C soc2@58.5C soc0@60.625C cv1@59.437C gpu@59.093C tj@63.375C soc1@63.375C cv2@59.406C VDD_IN 7806mW/7954mW VDD_CPU_GPU_CV 1251mW/1349mW VDD_SOC 2705mW/2726mW
10-26-2025 15:46:34 RAM 6379/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [14%@1984,9%@1984,20%@1984,7%@1984,11%@729,14%@729,12%@729,14%@729] GR3D_FREQ 61% cv0@59.625C cpu@62.187C iwlwifi_1@51C soc2@58.531C soc0@60.687C cv1@59.5C gpu@58.906C tj@63.5C soc1@63.5C cv2@59.406C VDD_IN 8117mW/7956mW VDD_CPU_GPU_CV 1453mW/1350mW VDD_SOC 2746mW/2726mW
10-26-2025 15:46:35 RAM 6380/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@729,2%@729,12%@729,0%@729,5%@729,1%@729,2%@729,1%@729] GR3D_FREQ 6% cv0@59.656C cpu@62.125C iwlwifi_1@51C soc2@58.531C soc0@60.718C cv1@59.593C gpu@59.125C tj@63.468C soc1@63.468C cv2@59.406C VDD_IN 7685mW/7952mW VDD_CPU_GPU_CV 1171mW/1348mW VDD_SOC 2705mW/2726mW
10-26-2025 15:46:36 RAM 6381/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [8%@806,2%@806,8%@806,2%@806,10%@729,9%@729,3%@729,5%@729] GR3D_FREQ 8% cv0@59.406C cpu@62.25C iwlwifi_1@51C soc2@58.406C soc0@60.968C cv1@59.593C gpu@59.031C tj@63.562C soc1@63.562C cv2@59.437C VDD_IN 7685mW/7949mW VDD_CPU_GPU_CV 1171mW/1346mW VDD_SOC 2705mW/2726mW
10-26-2025 15:46:37 RAM 6382/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [7%@729,1%@729,2%@729,11%@729,1%@729,2%@729,3%@729,2%@729] GR3D_FREQ 9% cv0@59.375C cpu@62.593C iwlwifi_1@51C soc2@58.343C soc0@60.531C cv1@59.343C gpu@59.062C tj@63.375C soc1@63.375C cv2@59.5C VDD_IN 7644mW/7946mW VDD_CPU_GPU_CV 1130mW/1344mW VDD_SOC 2705mW/2725mW
10-26-2025 15:46:38 RAM 6383/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@1984,3%@1984,4%@1984,14%@1984,4%@729,3%@729,3%@729,3%@729] GR3D_FREQ 13% cv0@59.437C cpu@62.093C iwlwifi_1@51C soc2@58.468C soc0@60.625C cv1@59.375C gpu@59C tj@63.312C soc1@63.312C cv2@59.281C VDD_IN 7644mW/7943mW VDD_CPU_GPU_CV 1130mW/1341mW VDD_SOC 2705mW/2725mW
10-26-2025 15:46:39 RAM 6377/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [8%@1984,6%@1984,6%@1984,12%@1984,17%@729,9%@729,11%@729,11%@729] GR3D_FREQ 20% cv0@59.906C cpu@62.468C iwlwifi_1@51C soc2@58.718C soc0@60.718C cv1@59.625C gpu@58.968C tj@63.5C soc1@63.5C cv2@59.406C VDD_IN 8319mW/7947mW VDD_CPU_GPU_CV 1572mW/1344mW VDD_SOC 2746mW/2725mW
10-26-2025 15:46:40 RAM 6379/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@1984,4%@1984,7%@1984,10%@1984,2%@729,3%@729,2%@729,4%@729] GR3D_FREQ 7% cv0@59.406C cpu@62.343C iwlwifi_1@51C soc2@58.406C soc0@60.781C cv1@59.531C gpu@58.875C tj@63.687C soc1@63.687C cv2@59.406C VDD_IN 7685mW/7944mW VDD_CPU_GPU_CV 1171mW/1342mW VDD_SOC 2705mW/2725mW
10-26-2025 15:46:41 RAM 6382/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [7%@1984,7%@1984,3%@1984,4%@1984,2%@729,1%@729,0%@729,1%@729] GR3D_FREQ 7% cv0@59.5C cpu@62.031C iwlwifi_1@51C soc2@58.343C soc0@60.656C cv1@59.343C gpu@59.187C tj@63.312C soc1@63.312C cv2@59.5C VDD_IN 7604mW/7940mW VDD_CPU_GPU_CV 1090mW/1339mW VDD_SOC 2705mW/2725mW
10-26-2025 15:46:42 RAM 6382/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@729,12%@729,4%@729,4%@729,8%@729,3%@729,2%@729,3%@729] GR3D_FREQ 7% cv0@59.531C cpu@62.031C iwlwifi_1@51C soc2@58.468C soc0@60.625C cv1@59.468C gpu@59.125C tj@63.406C soc1@63.406C cv2@59.343C VDD_IN 7604mW/7937mW VDD_CPU_GPU_CV 1090mW/1337mW VDD_SOC 2705mW/2725mW
10-26-2025 15:46:43 RAM 6382/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@1984,29%@1984,3%@1984,2%@1984,2%@729,2%@729,1%@729,1%@729] GR3D_FREQ 15% cv0@59.406C cpu@62.218C iwlwifi_1@51C soc2@58.562C soc0@60.843C cv1@59.531C gpu@59.031C tj@63.5C soc1@63.5C cv2@59.375C VDD_IN 7685mW/7934mW VDD_CPU_GPU_CV 1130mW/1335mW VDD_SOC 2705mW/2725mW
10-26-2025 15:46:44 RAM 6403/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@1984,14%@1984,4%@1984,4%@1984,6%@1497,2%@1497,4%@1497,5%@1497] GR3D_FREQ 7% cv0@59.906C cpu@62.812C iwlwifi_1@51C soc2@58.375C soc0@60.468C cv1@59.687C gpu@58.906C tj@63.281C soc1@63.281C cv2@59.437C VDD_IN 7968mW/7934mW VDD_CPU_GPU_CV 1373mW/1335mW VDD_SOC 2705mW/2724mW
10-26-2025 15:46:45 RAM 6381/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [10%@729,8%@729,18%@729,11%@729,6%@729,11%@729,7%@729,7%@729] GR3D_FREQ 7% cv0@59.437C cpu@62C iwlwifi_1@51C soc2@58.375C soc0@60.656C cv1@59.406C gpu@59.218C tj@63.375C soc1@63.375C cv2@59.562C VDD_IN 7725mW/7932mW VDD_CPU_GPU_CV 1130mW/1333mW VDD_SOC 2705mW/2724mW
10-26-2025 15:46:46 RAM 6383/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@1984,3%@1984,10%@1984,4%@1984,1%@729,2%@729,1%@729,3%@729] GR3D_FREQ 7% cv0@59.468C cpu@62.125C iwlwifi_1@51C soc2@58.375C soc0@60.593C cv1@59.406C gpu@59.218C tj@63.406C soc1@63.406C cv2@59.312C VDD_IN 7563mW/7928mW VDD_CPU_GPU_CV 1049mW/1330mW VDD_SOC 2705mW/2724mW
10-26-2025 15:46:47 RAM 6385/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@1984,3%@1984,6%@1984,5%@1984,6%@729,0%@729,1%@729,1%@729] GR3D_FREQ 7% cv0@59.25C cpu@62.312C iwlwifi_1@51C soc2@58.281C soc0@60.718C cv1@59.437C gpu@58.843C tj@63.281C soc1@63.281C cv2@59.312C VDD_IN 7523mW/7924mW VDD_CPU_GPU_CV 1009mW/1327mW VDD_SOC 2705mW/2724mW
10-26-2025 15:46:48 RAM 6385/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@1984,4%@1984,6%@1984,7%@1984,6%@729,3%@729,3%@729,3%@729] GR3D_FREQ 7% cv0@59.343C cpu@62C iwlwifi_1@51C soc2@58.375C soc0@60.593C cv1@59.218C gpu@58.843C tj@63.343C soc1@63.343C cv2@59.406C VDD_IN 7563mW/7921mW VDD_CPU_GPU_CV 1049mW/1324mW VDD_SOC 2705mW/2724mW
10-26-2025 15:46:49 RAM 6386/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [6%@1984,2%@1984,11%@1984,2%@1984,0%@729,0%@729,1%@729,2%@729] GR3D_FREQ 7% cv0@59.406C cpu@62.468C iwlwifi_1@51C soc2@58.468C soc0@60.562C cv1@59.343C gpu@58.843C tj@63.343C soc1@63.343C cv2@59.25C VDD_IN 7523mW/7917mW VDD_CPU_GPU_CV 1049mW/1321mW VDD_SOC 2705mW/2723mW
10-26-2025 15:46:50 RAM 6385/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [12%@729,15%@729,11%@729,10%@729,11%@729,10%@729,18%@729,16%@729] GR3D_FREQ 7% cv0@59.562C cpu@62.125C iwlwifi_1@51C soc2@58.468C soc0@60.75C cv1@59.406C gpu@59.281C tj@63.406C soc1@63.406C cv2@59.25C VDD_IN 7927mW/7917mW VDD_CPU_GPU_CV 1292mW/1321mW VDD_SOC 2746mW/2724mW
10-26-2025 15:46:51 RAM 6386/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [8%@1984,10%@1984,2%@1984,0%@1984,0%@729,1%@729,1%@729,1%@729] GR3D_FREQ 7% cv0@59.343C cpu@62.093C iwlwifi_1@51C soc2@58.406C soc0@60.468C cv1@59.593C gpu@59.187C tj@63.218C soc1@63.218C cv2@59.343C VDD_IN 7563mW/7913mW VDD_CPU_GPU_CV 1049mW/1318mW VDD_SOC 2705mW/2723mW
10-26-2025 15:46:52 RAM 6389/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [7%@729,10%@729,13%@729,4%@729,2%@729,4%@729,2%@729,1%@729] GR3D_FREQ 7% cv0@59.312C cpu@62.375C iwlwifi_1@51C soc2@58.375C soc0@60.562C cv1@59.281C gpu@58.843C tj@63.281C soc1@63.281C cv2@59.406C VDD_IN 7604mW/7910mW VDD_CPU_GPU_CV 1049mW/1316mW VDD_SOC 2705mW/2723mW
10-26-2025 15:46:53 RAM 6389/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [3%@1984,4%@1984,11%@1984,3%@1984,1%@729,2%@729,24%@729,2%@729] GR3D_FREQ 11% cv0@59.437C cpu@62C iwlwifi_1@51C soc2@58.468C soc0@60.656C cv1@59.406C gpu@58.937C tj@63.406C soc1@63.406C cv2@59.281C VDD_IN 7766mW/7909mW VDD_CPU_GPU_CV 1251mW/1315mW VDD_SOC 2705mW/2723mW
10-26-2025 15:46:54 RAM 6390/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [4%@1984,3%@1984,20%@1984,2%@1984,2%@729,3%@729,3%@729,2%@729] GR3D_FREQ 11% cv0@59.312C cpu@62.093C iwlwifi_1@51C soc2@58.468C soc0@60.718C cv1@59.406C gpu@59.406C tj@63.562C soc1@63.562C cv2@59.312C VDD_IN 7766mW/7908mW VDD_CPU_GPU_CV 1251mW/1314mW VDD_SOC 2705mW/2723mW
10-26-2025 15:46:55 RAM 6385/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [25%@729,15%@729,20%@729,13%@729,17%@806,15%@806,15%@806,19%@806] GR3D_FREQ 8% cv0@59.687C cpu@62.593C iwlwifi_1@51C soc2@58.593C soc0@60.562C cv1@59.468C gpu@59.375C tj@63.343C soc1@63.343C cv2@59.5C VDD_IN 8722mW/7915mW VDD_CPU_GPU_CV 1895mW/1320mW VDD_SOC 2786mW/2724mW
10-26-2025 15:46:56 RAM 6385/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@1984,4%@1984,13%@1984,3%@1984,3%@729,6%@729,3%@729,2%@729] GR3D_FREQ 11% cv0@59.406C cpu@62.031C iwlwifi_1@52C soc2@58.406C soc0@60.593C cv1@59.437C gpu@58.937C tj@63.343C soc1@63.343C cv2@59.281C VDD_IN 7725mW/7914mW VDD_CPU_GPU_CV 1211mW/1319mW VDD_SOC 2705mW/2723mW
10-26-2025 15:46:57 RAM 6390/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@1984,5%@1984,3%@1984,14%@1984,2%@729,1%@729,0%@729,1%@729] GR3D_FREQ 11% cv0@59.5C cpu@62C iwlwifi_1@51C soc2@58.5C soc0@60.656C cv1@59.5C gpu@58.906C tj@63.343C soc1@63.343C cv2@59.375C VDD_IN 7644mW/7911mW VDD_CPU_GPU_CV 1130mW/1317mW VDD_SOC 2705mW/2723mW
10-26-2025 15:46:58 RAM 6391/15656MB (lfb 200x4MB) SWAP 2826/7828MB (cached 6MB) CPU [5%@729,3%@729,6%@1984,8%@1984,3%@729,3%@729,8%@729,2%@729] GR3D_FREQ 7% cv0@59.281C cpu@62.125C iwlwifi_1@51C soc2@58.218C soc0@60.781C cv1@59.562C gpu@58.906C tj@63.562C soc1@63.312C cv2@59.375C VDD_IN 7644mW/7909mW VDD_CPU_GPU_CV 1090mW/1315mW VDD_SOC 2705mW/2723mW
